train_loss,epoch,step,val_loss
81224.765625,0,1,
80478.0,0,3,
74648.0390625,0,5,
73855.3828125,0,7,
57794.8671875,0,9,
62343.9375,0,11,
66541.3671875,0,13,
55164.9609375,0,15,
46765.4921875,0,17,
43254.078125,0,19,
44200.484375,0,21,
42471.94921875,0,23,
36094.48828125,0,25,
34513.12890625,0,27,
36370.84765625,0,29,
37161.4375,0,31,
30653.79296875,0,33,
29501.0,0,35,
32749.70703125,0,37,
26876.50390625,0,39,
27450.0078125,0,41,
34179.64453125,0,43,
29900.62109375,0,45,
24666.39453125,0,47,
26986.294921875,0,49,
23602.533203125,0,51,
24796.7578125,0,53,
25056.68359375,0,55,
24677.396484375,0,57,
19870.388671875,0,59,
22835.14453125,0,61,
25265.3515625,0,63,
23482.958984375,0,65,
27564.35546875,0,67,
22828.171875,0,69,
24351.751953125,0,71,
25201.20703125,0,73,
20198.140625,0,75,
22158.28125,0,77,
20697.37109375,0,79,
21581.302734375,0,81,
24477.8984375,0,83,
28143.34765625,0,85,
22698.3203125,0,87,
17184.306640625,0,89,
26041.72265625,0,91,
18574.60546875,0,93,
22213.109375,0,95,
16548.6953125,0,97,
18833.8515625,0,99,
27147.70703125,0,101,
17966.33203125,0,103,
22409.63671875,0,105,
24283.03125,0,107,
20228.875,0,109,
25038.037109375,0,111,
20643.482421875,0,113,
19410.681640625,0,115,
15656.2724609375,0,117,
13830.82421875,0,119,
35397.640625,0,121,
29801.96484375,0,123,
24683.859375,0,125,
27867.185546875,0,127,
17069.11328125,0,129,
16623.30859375,0,131,
21326.3828125,0,133,
25234.78125,0,135,
17828.86328125,0,137,
17553.216796875,0,139,
29531.77734375,0,141,
16904.29296875,0,143,
20457.025390625,0,145,
20491.6484375,0,147,
15208.81640625,0,149,
21207.193359375,0,151,
24752.203125,0,153,
17558.603515625,0,155,
18751.1171875,0,157,
15495.8583984375,0,159,
27164.76171875,0,161,
22878.22265625,0,163,
17656.388671875,0,165,
19962.73046875,0,167,
17869.39453125,0,169,
16516.208984375,0,171,
31612.490234375,0,173,
19857.0859375,0,175,
18383.21875,0,177,
21517.765625,0,179,
22244.798828125,0,181,
15399.955078125,0,183,
25711.736328125,0,185,
38655.6953125,0,187,
16930.482421875,0,189,
17018.265625,0,191,
17021.2109375,0,193,
18842.546875,0,195,
28526.955078125,0,197,
21586.552734375,0,199,
16079.7255859375,0,201,
27589.625,0,203,
27220.3515625,0,205,
23666.9140625,0,207,
25462.5859375,0,209,
17832.123046875,0,211,
18591.51171875,0,213,
20161.14453125,0,215,
15486.4560546875,0,217,
22707.060546875,0,219,
19134.369140625,0,221,
22551.861328125,0,223,
18808.634765625,0,225,
18295.9921875,0,227,
17195.89453125,0,229,
14878.9599609375,0,231,
15994.8515625,0,233,
18959.900390625,0,235,
18875.9765625,0,237,
15813.44140625,0,239,
14723.912109375,0,241,
28178.95703125,0,243,
16682.51953125,0,245,
15738.1162109375,0,247,
14365.490234375,0,249,
20131.0859375,0,251,
19538.962890625,0,253,
14610.548828125,0,255,
24179.4609375,0,257,
17008.43359375,0,259,
30619.15625,0,261,
29145.9921875,0,263,
22492.453125,0,265,
20562.693359375,0,267,
20519.046875,0,269,
16138.1845703125,0,271,
24352.6875,0,273,
16952.77734375,0,275,
14416.6484375,0,277,
17084.123046875,0,279,
22707.408203125,0,281,
14069.8369140625,0,283,
16981.1171875,0,285,
20143.423828125,0,287,
24721.69921875,0,289,
16086.248046875,0,291,
19129.900390625,0,293,
21427.55859375,0,295,
18899.859375,0,297,
17633.107421875,0,299,
22183.9375,0,301,
14805.8203125,0,303,
15784.50390625,0,305,
15321.607421875,0,307,
22691.54296875,0,309,
14550.951171875,0,311,
14560.58984375,0,313,
12330.2431640625,0,315,
13944.1982421875,0,317,
17837.23828125,0,319,
25205.390625,0,321,
29592.267578125,0,323,
17678.66796875,0,325,
15362.6533203125,0,327,
22547.30078125,0,329,
20029.3203125,0,331,
20621.953125,0,333,
17857.431640625,0,335,
21974.076171875,0,337,
27231.0859375,0,339,
18359.017578125,0,341,
25875.00390625,0,343,
17798.69921875,0,345,
19026.80078125,0,347,
19848.0,0,349,
18844.234375,0,351,
18099.0703125,0,353,
19131.1875,0,355,
17593.423828125,0,357,
20373.23828125,0,359,
16020.0068359375,0,361,
13918.6943359375,0,363,
20091.65625,0,365,
14854.91015625,0,367,
18844.169921875,0,369,
20399.734375,0,371,
16174.435546875,0,373,
25231.66015625,0,375,
15001.240234375,0,377,
19647.47265625,0,379,
20525.5703125,0,381,
25393.58984375,0,383,
14779.7236328125,0,385,
16087.1337890625,0,387,
21299.546875,0,389,
17234.2265625,0,391,
13742.064453125,0,393,
17143.0078125,0,395,
16370.78515625,0,397,
16828.548828125,0,399,
16306.6748046875,0,401,
23463.697265625,0,403,
15940.3759765625,0,405,
14041.798828125,0,407,
29189.875,0,409,
26929.68359375,0,411,
21925.25390625,0,413,
29665.388671875,0,415,
17341.03125,0,417,
18916.271484375,0,419,
12254.68359375,0,421,
16516.8203125,0,423,
15974.6181640625,0,425,
14993.396484375,0,427,
18350.04296875,0,429,
13540.154296875,0,431,
18860.2578125,0,433,
15805.2734375,0,435,
22329.31640625,0,437,
20424.375,0,439,
19176.49609375,0,441,
17896.4296875,0,443,
25465.1875,0,445,
16233.080078125,0,447,
17025.62890625,0,449,
24110.16015625,0,451,
15595.48828125,0,453,
17867.7265625,0,455,
17843.927734375,0,457,
24377.37109375,0,459,
14713.6025390625,0,461,
14532.185546875,0,463,
25554.76953125,0,465,
27389.96484375,0,467,
17451.50390625,0,469,
16465.015625,0,471,
17943.99609375,0,473,
38692.91796875,0,475,
17182.138671875,0,477,
24930.3125,0,479,
23501.3359375,0,481,
14433.9052734375,0,483,
27333.27734375,0,485,
20562.17578125,0,487,
17181.84765625,0,489,
13268.640625,0,491,
18305.583984375,0,493,
16706.595703125,0,495,
21010.6875,0,497,
14609.4375,0,499,
16210.97265625,0,501,
11781.919921875,0,503,
19618.703125,0,505,
18728.052734375,0,507,
11692.9814453125,0,509,
20915.3203125,0,511,
12234.484375,0,513,
11157.9609375,0,515,
12305.2197265625,0,517,
18721.458984375,0,519,
10849.54296875,0,521,
18918.1015625,0,523,
19428.40234375,0,525,
16278.755859375,0,527,
12709.66015625,0,529,
18651.787109375,0,531,
21254.138671875,0,533,
10106.6630859375,0,535,
22743.97265625,0,537,
13817.767578125,0,539,
